date,channel,spend,clicks,impressions
2023-02-09,fb_ads,5900.11,152,2128
2023-06-07,Facebook Ads,5973.68,334,2004
2023-01-31,email_marketing,6991.05,193,1930
2023-02-16,Organic,6350.98,246,2952
2023-06-30,email_marketing,6013.18,288,4896
2023-01-15,Email,7208.96,189,3402
2023-01-10,Google Ads,6283.76,169,1690
2023-02-15,Email,3153.86,178,2670
2023-05-06,Google Ads,4847.44,67,804
2023-02-19,Facebook Ads,6720.67,21,336
2023-01-31,fb_ads,,320,5440
2023-06-03,email_marketing,4477.98,200,4000
2023-06-02,Email,5605.94,152,1824
2023-05-22,Organic,5385.24,188,1504
2023-04-02,googleads,4811.45,214,1284
2023-05-16,Facebook Ads,2372.94,203,3451
2023-03-04,Facebook Ads,5326.9,210,4200
2023-03-07,Google Ads,4568.34,291,4656
2023-04-20,Organic,4292.69,218,2398
2023-02-25,Facebook Ads,7594.6,193,2702
2023-02-01,Email,,192,1152
2023-05-22,Google Ads,7474.74,179,1790
2023-03-19,googleads,7566.71,191,2483
2023-02-07,Organic,3281.08,254,1524
2023-03-08,Email,,249,1494
2023-04-03,Email,458.81,200,3800
2023-03-30,fb_ads,,114,1710
2023-04-27,Google Ads,3893.52,154,1386
2023-06-11,Email,4904.03,90,450
2023-01-10,email_marketing,5632.55,309,1854
2023-04-10,fb_ads,5561.86,264,1320
2023-02-22,Email,7189.12,298,1490
2023-04-28,googleads,8740.28,160,1760
2023-05-10,fb_ads,3563.03,262,1834
2023-04-24,googleads,6416.53,262,2882
2023-03-28,googleads,8778.56,200,1600
2023-01-25,googleads,5852.31,121,2178
2023-06-05,googleads,,173,3460
2023-06-30,Google Ads,4383.57,172,860
2023-05-29,Organic,3710.21,141,2820
2023-01-05,Facebook Ads,,90,1080
2023-03-16,Facebook Ads,,355,5680
2023-02-22,Email,6471.31,274,3288
2023-06-06,Email,7354.42,346,6574
2023-01-30,Google Ads,1457.15,101,1616
2023-03-09,email_marketing,,162,1134
2023-05-17,Google Ads,4398.86,164,1148
2023-06-25,Google Ads,5438.62,202,1616
2023-02-09,Email,3554.33,25,200
2023-05-04,Google Ads,3014.26,156,2028
2023-06-23,Facebook Ads,,109,654
2023-01-24,Facebook Ads,,109,1526
2023-06-25,Organic,4748.36,114,1254
2023-03-29,Email,3302.19,95,1710
2023-01-15,Google Ads,,130,2470
2023-03-22,googleads,6813.57,232,1160
2023-02-04,email_marketing,4860.3,136,2720
2023-01-22,Email,5761.04,255,4590
2023-04-16,Email,,328,3608
2023-04-24,fb_ads,5919.27,273,4914
2023-01-14,Email,5267.13,254,3302
2023-02-07,email_marketing,3406.44,163,3260
2023-04-05,googleads,5698.73,227,4540
2023-06-15,fb_ads,6015.22,288,5184
2023-04-12,Organic,2150.06,122,732
2023-06-04,googleads,5459.15,142,710
2023-04-26,Email,11755.54,241,3856
2023-06-22,email_marketing,,158,1738
2023-02-27,Facebook Ads,,202,1212
2023-02-25,fb_ads,5223.96,163,2771
2023-01-09,googleads,4453.7,307,4605
2023-02-23,Email,7769.01,220,2860
2023-01-21,Google Ads,2317.48,243,4374
2023-06-08,fb_ads,8108.56,309,3399
2023-04-30,googleads,6468.85,313,5634
2023-02-08,googleads,,250,1750
2023-06-22,Google Ads,3638.45,223,1115
2023-04-01,Organic,7659.07,152,2888
2023-01-27,googleads,,207,1035
2023-01-03,Organic,4546.68,251,5020
2023-05-20,Google Ads,4093.48,337,5729
2023-03-15,Email,,300,2400
2023-03-28,Google Ads,3470.3,56,504
2023-02-12,Organic,5475.75,179,2685
2023-04-27,Organic,2780.78,65,650
2023-06-04,Facebook Ads,4983.28,278,3892
2023-04-10,Google Ads,6169.91,204,2040
2023-02-18,Facebook Ads,5957.7,197,3152
2023-06-18,googleads,2140.55,86,1204
2023-05-15,Organic,,187,1683
2023-01-02,Organic,6701.97,260,3900
2023-02-13,email_marketing,6210.27,177,1947
2023-03-02,Email,2238.7,232,1624
2023-01-27,Organic,6050.34,8,96
2023-03-28,Organic,,144,720
2023-05-17,Organic,5236.7,135,2025
2023-03-23,Organic,4923.73,183,1830
2023-04-11,Email,4681.7,142,2698
2023-06-10,Google Ads,3722.03,113,678
2023-02-22,Facebook Ads,5760.13,245,4900
2023-05-29,Email,,321,2889
2023-03-30,Facebook Ads,4370.8,322,2254
2023-02-14,Email,3715.75,37,370
2023-02-15,fb_ads,5804.4,219,1533
2023-03-14,googleads,5068.79,148,1184
2023-06-08,Facebook Ads,,159,954
2023-04-16,Email,,267,3471
2023-06-25,Google Ads,,248,4464
2023-02-12,email_marketing,4536.26,172,1032
2023-01-17,googleads,2693.03,170,1530
2023-02-05,Facebook Ads,1642.23,152,2128
2023-05-06,Organic,4836.25,245,2205
2023-04-28,Organic,4462.64,227,3178
2023-03-15,Email,640.42,195,2340
2023-04-15,Email,1640.99,103,515
2023-02-12,Facebook Ads,4625.67,302,1812
2023-02-25,Facebook Ads,5742.41,201,3819
2023-05-24,Organic,4960.94,142,994
2023-06-28,Facebook Ads,3912.03,234,2340
2023-01-28,Facebook Ads,2229.28,247,1729
2023-05-01,Google Ads,,266,4256
2023-02-01,Google Ads,6922.19,66,858
2023-01-02,Facebook Ads,3836.84,131,1310
2023-01-29,Google Ads,1374.54,117,1638
2023-05-05,email_marketing,9882.51,248,4464
2023-01-28,email_marketing,8834.58,266,3724
2023-03-10,googleads,,169,2366
2023-01-16,Google Ads,6176.87,235,2820
2023-04-17,Email,3845.32,79,632
2023-03-20,Organic,11575.52,188,3008
2023-03-22,Organic,4348.52,209,2717
2023-04-03,googleads,4514.54,209,2508
2023-05-12,Email,,190,3610
2023-03-22,Facebook Ads,2674.58,187,935
2023-04-04,googleads,,313,4069
2023-01-01,Email,7342.24,208,4160
2023-01-23,Facebook Ads,,101,1414
2023-06-06,Email,5030.25,226,2260
2023-06-25,email_marketing,4250.75,161,1771
2023-04-13,googleads,3814.4,198,3762
2023-03-17,Email,234.48,111,1332
2023-04-05,email_marketing,3745.9,296,4440
2023-04-21,googleads,3372.37,214,2996
2023-04-06,Organic,5453.09,303,4545
2023-01-13,googleads,7525.15,195,2340
2023-01-08,Email,4049.03,146,2774
2023-06-02,fb_ads,4517.87,165,3135
2023-02-10,Email,6107.25,233,3961
2023-05-27,Email,6183.6,300,2700
2023-03-25,Email,8725.74,209,1045
2023-04-18,googleads,7198.93,171,1026
2023-03-20,Organic,7370.01,284,3408
2023-01-30,Google Ads,7016.83,207,1863
2023-01-05,Google Ads,,88,968
2023-01-29,Organic,4919.93,322,2254
2023-04-10,googleads,4380.31,262,3144
2023-05-22,fb_ads,6687.9,177,2478
2023-04-20,fb_ads,7632.69,32,544
2023-03-12,email_marketing,2554.5,126,1008
2023-06-25,googleads,3360.57,226,1582
2023-01-21,Email,5580.08,231,1155
2023-06-28,Organic,,123,2091
2023-03-23,fb_ads,2563.65,231,1386
2023-03-02,fb_ads,3739.54,74,1036
2023-03-07,Facebook Ads,6942.69,311,5287
2023-03-08,Facebook Ads,8114.32,214,1926
2023-01-20,Google Ads,6251.86,309,5562
2023-06-07,Email,3717.17,288,1728
2023-02-23,email_marketing,5550.79,273,1638
2023-04-15,Organic,5372.19,303,2121
2023-01-25,email_marketing,,81,1539
2023-03-07,Google Ads,7903.85,124,1736
2023-04-20,Facebook Ads,7506.12,192,3264
2023-05-28,Email,,290,2610
2023-03-21,Google Ads,5860.29,240,1680
2023-03-07,email_marketing,5845.26,38,760
2023-06-28,email_marketing,5236.66,110,1650
2023-06-14,googleads,5342.37,108,1620
2023-03-27,Facebook Ads,2630.1,328,2624
2023-01-27,Email,7138.89,199,1990
2023-04-24,Facebook Ads,5369.54,180,1080
2023-04-16,email_marketing,,145,1450
2023-02-18,Email,6987.48,179,895
2023-01-04,Facebook Ads,4160.31,201,1005
2023-05-04,email_marketing,3817.71,226,3164
2023-06-10,Organic,3925.27,237,1896
2023-04-25,Email,7432.01,142,852
2023-06-11,googleads,4738.85,236,1416
2023-06-01,googleads,4128.29,237,4740
2023-06-14,email_marketing,6110.8,286,2288
2023-06-29,Google Ads,3788.02,124,992
2023-01-23,fb_ads,4384.85,122,610
2023-06-30,Facebook Ads,6129,107,1498
2023-04-29,Google Ads,9666.03,303,2121
2023-01-30,Google Ads,5025.15,269,2690
2023-01-07,fb_ads,1726.4,401,3208
2023-05-26,Google Ads,3819.57,190,2850
2023-01-20,Google Ads,1288.13,238,4284
2023-04-30,fb_ads,2787.31,208,3536
2023-01-02,googleads,3911.45,113,1695
2023-06-09,Google Ads,3391.28,218,1962
2023-01-27,fb_ads,2437.02,140,2800
2023-02-10,fb_ads,6326.55,408,6120
2023-06-14,fb_ads,,126,882
2023-03-30,email_marketing,4265.77,202,1818
2023-03-16,Google Ads,4301.15,272,4896
2023-06-26,Email,5434.95,272,4896
2023-01-19,Email,4371.11,306,4896
2023-06-19,Facebook Ads,4667.03,122,2196
2023-06-30,fb_ads,9354.64,54,1026
2023-01-01,Facebook Ads,3522.52,149,2086
2023-02-01,Google Ads,10016.61,344,6192
2023-04-08,Email,,173,1211
2023-04-02,googleads,,229,3206
2023-06-13,Facebook Ads,6954.53,214,1926
2023-02-05,fb_ads,4901.07,179,3222
2023-05-30,Organic,4580.72,248,4464
2023-04-25,fb_ads,5734.4,197,3546
2023-05-27,Organic,,37,185
2023-04-30,Email,6019.77,257,2570
2023-01-31,fb_ads,7293.93,194,970
2023-03-04,fb_ads,5415.84,278,5004
2023-01-11,Facebook Ads,,175,3500
2023-05-22,googleads,,334,4676
2023-03-03,Google Ads,,144,1152
2023-04-02,fb_ads,,287,5740
2023-05-18,googleads,6044.89,164,820
2023-06-18,fb_ads,3236.36,152,2128
2023-01-06,Email,8096.02,149,1490
2023-03-30,fb_ads,5202.85,139,695
2023-06-30,Email,6685.55,156,2184
2023-02-08,Google Ads,4804.81,65,520
2023-01-12,googleads,1773.26,200,1800
2023-06-13,googleads,2349.69,368,5888
2023-03-05,Facebook Ads,,135,2565
2023-02-20,Organic,5033.4,170,2210
2023-03-06,fb_ads,2791.71,123,1230
2023-05-22,Google Ads,3018.69,177,1593
2023-06-02,fb_ads,8903.86,206,3090
2023-06-29,fb_ads,7365.8,240,2880
2023-01-22,Facebook Ads,7227.72,23,322
2023-04-08,Google Ads,4391.08,304,5168
2023-04-25,email_marketing,3856.53,340,6120
2023-05-05,Google Ads,7967.78,162,1458
2023-03-16,email_marketing,3993.67,118,2006
2023-05-24,googleads,3740.81,101,1313
2023-03-17,Email,5857.62,83,1577
2023-06-25,Facebook Ads,6207.47,250,5000
2023-01-11,Google Ads,1677.59,323,4845
2023-03-01,googleads,6027.22,259,4662
2023-05-01,email_marketing,3482.67,249,2988
2023-04-22,googleads,,192,1152
2023-06-05,Email,9003.84,203,1827
2023-01-24,email_marketing,7281.57,223,1338
2023-06-09,googleads,6171.04,66,1320
2023-03-04,email_marketing,5742.11,141,1692
2023-03-27,Email,3307.2,339,5763
2023-02-28,Facebook Ads,,119,1785
2023-04-20,Organic,4281.74,95,665
2023-04-09,Facebook Ads,7867.77,144,1008
2023-01-25,googleads,6058.6,308,2772
2023-02-13,googleads,3999.69,242,4356
2023-02-20,fb_ads,2939.83,395,5925
2023-02-28,Organic,6872.76,184,2392
2023-06-07,Email,3454.33,190,3230
2023-03-26,googleads,4320.03,356,2136
2023-03-19,Email,2548.93,210,1890
2023-02-07,fb_ads,4963.32,190,3610
2023-01-20,email_marketing,4782.77,190,2090
2023-05-09,Facebook Ads,6746.13,248,1736
2023-04-13,Email,5837.82,42,588
2023-06-06,Facebook Ads,5599.59,67,1273
2023-05-16,Email,6292.64,317,2853
2023-01-21,email_marketing,3147.52,179,3401
2023-05-08,fb_ads,,298,5364
2023-04-03,Facebook Ads,5190.06,338,5408
2023-01-03,email_marketing,,219,3942
2023-05-14,fb_ads,,265,1590
2023-01-21,googleads,1524.63,206,3708
2023-02-07,googleads,,258,1290
2023-02-21,Facebook Ads,4624.6,116,2204
2023-01-27,googleads,5014.7,113,1921
2023-04-25,googleads,1149.48,258,3870
2023-04-02,fb_ads,6158.12,237,3081
2023-01-26,email_marketing,,146,1460
2023-06-04,Email,2137.77,194,2910
2023-03-24,Organic,4305,132,1716
2023-03-08,googleads,,151,906
2023-05-28,Facebook Ads,1327.99,164,1640
2023-04-29,googleads,2727.25,218,3706
2023-02-08,Facebook Ads,3687.93,288,2304
2023-01-24,Google Ads,8207.73,254,3302
2023-01-06,Email,1897.95,320,1600
2023-02-26,Google Ads,8151.44,201,1206
2023-02-13,Facebook Ads,7645.85,155,930
2023-04-06,Facebook Ads,1267.51,139,2780
2023-01-23,fb_ads,8458.6,80,640
2023-03-30,Email,,202,3030
2023-05-10,Facebook Ads,3974.05,164,2952
2023-06-27,Google Ads,,155,3100
2023-03-19,fb_ads,,217,1519
2023-01-29,Email,7146.73,269,2421
2023-03-19,Google Ads,3380.53,99,1980
2023-02-21,Organic,4431.62,325,3900
2023-01-15,fb_ads,6291.2,256,4096
2023-06-18,Email,6779.71,233,4427
2023-01-18,googleads,5241.22,252,4032
2023-06-30,googleads,3907.67,86,430
2023-02-09,googleads,6445.99,299,5681
2023-01-26,email_marketing,2763.54,265,5300
2023-06-20,Google Ads,,199,1194
2023-02-14,Email,3364,209,1254
2023-03-29,email_marketing,3898.93,150,1050
2023-06-16,Email,5866.37,71,923
2023-06-02,Email,2112.14,201,2412
2023-06-28,Google Ads,4955.38,227,1589
2023-05-27,fb_ads,8750.45,208,2496
2023-01-09,Facebook Ads,6196.34,121,1089
2023-06-14,fb_ads,,157,2041
2023-04-09,Google Ads,5142.84,191,2865
2023-02-23,googleads,,95,475
2023-05-21,Email,433.52,182,2730
2023-05-28,Google Ads,5937.06,212,3180
2023-02-15,fb_ads,,234,3510
2023-04-21,email_marketing,3872.3,13,156
2023-04-16,googleads,4525.38,282,2538
2023-02-15,Organic,4215.9,202,2020
2023-03-30,googleads,5842.72,118,2006
2023-02-18,Google Ads,6246.47,330,2970
2023-05-24,Facebook Ads,4654.37,109,1417
2023-01-16,Email,,22,286
2023-03-11,Facebook Ads,5673.81,236,3068
2023-02-10,Organic,8351.27,184,1104
2023-02-17,Facebook Ads,5816.97,131,1965
2023-05-08,email_marketing,4287.15,77,1463
2023-02-19,Organic,4610.42,175,1225
2023-06-21,Organic,5598.4,150,1500
2023-01-23,Google Ads,5166.69,173,1038
2023-06-14,Organic,4337,206,2060
2023-02-26,Organic,5081.05,260,1560
2023-02-24,Email,4758.71,172,2580
2023-06-15,fb_ads,4638.39,142,1420
2023-03-01,googleads,4280.18,362,2534
2023-03-27,Google Ads,3174.64,177,2655
2023-04-20,email_marketing,4225.02,180,3420
2023-02-18,fb_ads,,222,3774
2023-04-27,googleads,1579.65,282,5358
2023-05-23,Organic,6265.17,100,2000
2023-06-11,Facebook Ads,461.85,121,2420
2023-03-16,fb_ads,4514.67,406,2030
2023-05-02,Organic,6086.51,55,330
2023-02-04,email_marketing,,195,1365
2023-02-05,Facebook Ads,5507.37,94,470
2023-04-05,Email,4730.02,142,1562
2023-05-14,Organic,2792.48,220,2200
2023-01-17,fb_ads,6547.75,267,1602
2023-03-13,email_marketing,6148.77,160,2560
2023-04-05,email_marketing,6429.1,224,2016
2023-04-27,Facebook Ads,5267.88,151,2718
2023-03-02,Facebook Ads,4006.25,205,2870
2023-02-03,googleads,9879.75,224,2464
2023-02-13,Organic,3777.62,133,931
2023-01-03,googleads,4016.47,374,7480
2023-02-02,Organic,4201.49,272,1360
2023-05-21,Facebook Ads,4248.14,220,1100
2023-01-04,Facebook Ads,6583.49,154,2464
2023-03-15,Facebook Ads,3717.78,332,5644
2023-02-17,Organic,6969.19,263,2630
2023-06-04,Organic,6574.55,236,2124
2023-05-07,googleads,9035.55,203,4060
2023-03-04,googleads,6154.52,83,1079
2023-02-12,email_marketing,3350.08,103,515
2023-05-17,Organic,7548.13,4,52
2023-05-06,fb_ads,4195.38,39,351
2023-02-08,Facebook Ads,3337.42,160,2560
2023-03-20,Organic,7769.74,231,3234
2023-05-08,Facebook Ads,3333.72,285,4845
2023-06-02,Email,5035.66,203,4060
2023-06-11,email_marketing,2594.66,120,1560
2023-03-02,Google Ads,3349.81,203,1015
2023-06-24,Organic,,323,6137
2023-04-19,googleads,5770.11,16,192
2023-06-05,email_marketing,5525.28,83,664
2023-02-24,Organic,3068.06,135,1080
2023-06-21,Organic,3673.32,89,1157
2023-03-12,Organic,5406.96,87,1479
2023-05-29,Facebook Ads,5713.34,378,6426
2023-04-09,email_marketing,2341.28,177,2655
2023-04-17,Google Ads,46.91,175,1750
2023-05-07,fb_ads,6285.43,257,2313
2023-03-22,Google Ads,5154.73,271,3252
2023-05-29,fb_ads,10092.11,336,2688
2023-02-06,fb_ads,3954.96,83,996
2023-05-14,Organic,4187.7,124,1860
2023-06-03,Organic,5902.7,105,1470
2023-03-18,Google Ads,4854.36,267,3738
2023-02-12,fb_ads,4798.61,124,1860
