event_id,user_id,session_id,event_name,event_timestamp,traffic_source,device_category,country
evt_314,user_1316,sess_841,page_view,2023-03-01 16:42:00,fbads,desktop,Germany
evt_315,user_2469,sess_5880,scroll,2023-01-31 08:04:00,organic_search,desktop,Germany
evt_316,user_174,sess_5955,purchase,2023-04-22 22:19:00,Organic,desktop,
evt_317,user_3242,sess_470,page_view,2023-05-03 04:26:00,Organic,desktop,France
evt_318,user_3282,sess_6144,add_to_cart,2023-06-23 10:48:00,Google Ads,mobile,France
evt_319,user_2778,sess_6401,scroll,2023-01-07 08:02:00,G-Ads,mobile,US
evt_320,user_3189,sess_5286,purchase,2023-03-07 22:15:00,Organic,tablet,India
evt_321,user_2479,sess_1257,scroll,2023-06-22 17:28:00,Email,desktop,Germany
evt_322,user_3126,sess_630,session_start,2023-01-26 01:35:00,Email,desktop,UK
evt_323,user_2661,sess_2284,add_to_cart,2023-06-24 20:34:00,googleads,mobile,
evt_324,user_763,sess_4089,session_start,2023-03-12 10:46:00,googleads,desktop,UK
evt_325,user_2884,sess_3656,add_to_cart,2023-04-22 09:19:00,fbads,tablet,Germany
evt_326,user_820,sess_1005,add_to_cart,2023-06-05 06:03:00,googleads,desktop,US
evt_327,user_3681,sess_5844,scroll,2023-01-16 23:33:00,Email,tablet,UK
evt_328,user_2907,sess_532,session_start,2023-04-09 16:46:00,fbads,desktop,US
evt_329,user_2916,sess_5813,add_to_cart,2023-05-25 11:42:00,Email,tablet,US
evt_330,user_498,sess_1647,add_to_cart,2023-02-13 02:18:00,organic_search,mobile,UK
evt_331,user_2270,sess_4689,purchase,2023-03-27 02:07:00,G-Ads,tablet,India
evt_332,user_270,sess_2534,scroll,2023-05-11 12:19:00,organic_search,tablet,Germany
evt_333,user_3151,sess_3355,session_start,2023-01-14 10:13:00,G-Ads,desktop,
evt_334,user_304,sess_3687,scroll,2023-05-04 19:26:00,Email,mobile,France
evt_335,user_2621,sess_4816,add_to_cart,2023-05-20 18:29:00,G-Ads,desktop,France
evt_336,user_3731,sess_454,page_view,2023-04-05 07:37:00,G-Ads,desktop,US
evt_337,user_664,sess_2644,add_to_cart,2023-03-04 23:47:00,fbads,mobile,UK
evt_338,user_805,sess_5203,session_start,2023-02-19 23:05:00,G-Ads,tablet,UK
evt_339,user_2517,sess_4371,page_view,2023-04-02 11:46:00,G-Ads,tablet,France
evt_340,user_632,sess_1403,session_start,2023-05-12 04:29:00,Email,tablet,India
evt_341,user_3381,sess_233,page_view,2023-01-09 06:37:00,fbads,tablet,US
evt_342,user_3142,sess_4687,scroll,2023-04-23 12:33:00,Google Ads,desktop,
evt_343,user_2235,sess_2373,purchase,2023-03-29 22:01:00,Facebook Ads,tablet,Germany
evt_344,user_1219,sess_3716,page_view,2023-05-06 08:35:00,Google Ads,mobile,Germany
evt_345,user_1703,sess_3967,scroll,2023-02-07 03:23:00,Email,tablet,US
evt_346,user_1281,sess_5885,purchase,2023-05-14 15:46:00,Email,desktop,US
evt_347,user_3116,sess_3036,session_start,2023-04-13 05:53:00,googleads,desktop,US
evt_348,user_1911,sess_1004,purchase,2023-03-23 20:18:00,Facebook Ads,mobile,India
evt_349,user_208,sess_2378,scroll,2023-06-07 07:35:00,Organic,mobile,US
evt_350,user_3333,sess_2683,session_start,2023-05-12 06:39:00,Email,mobile,US
evt_351,user_2041,sess_4217,scroll,2023-04-01 19:06:00,fbads,desktop,India
evt_352,user_369,sess_3222,session_start,2023-03-25 05:40:00,Facebook Ads,mobile,France
evt_353,user_1446,sess_399,page_view,2023-02-21 05:15:00,organic_search,tablet,
evt_354,user_2755,sess_3856,purchase,2023-04-08 16:50:00,Google Ads,mobile,Germany
evt_355,user_549,sess_2167,purchase,2023-05-20 01:20:00,Organic,desktop,India
evt_356,user_1641,sess_420,session_start,2023-04-13 06:36:00,Facebook Ads,desktop,France
evt_357,user_1183,sess_603,scroll,2023-04-02 19:07:00,organic_search,tablet,UK
evt_358,user_3381,sess_5106,session_start,2023-01-22 15:05:00,G-Ads,mobile,Germany
evt_359,user_1529,sess_6512,purchase,2023-04-12 13:12:00,Email,mobile,US
evt_360,user_2468,sess_4171,scroll,2023-04-02 00:52:00,Google Ads,mobile,India
evt_361,user_562,sess_5846,purchase,2023-05-27 08:34:00,organic_search,tablet,Germany
evt_362,user_611,sess_4967,session_start,2023-01-26 10:42:00,Email,tablet,UK
evt_363,user_666,sess_3220,session_start,2023-05-15 14:08:00,fbads,tablet,UK
evt_364,user_2078,sess_6786,session_start,2023-04-07 21:49:00,organic_search,tablet,France
evt_365,user_1228,sess_3891,page_view,2023-03-09 01:22:00,Email,tablet,India
evt_366,user_1707,sess_4782,purchase,2023-05-26 01:04:00,Google Ads,tablet,Germany
evt_367,user_1088,sess_5371,session_start,2023-04-16 03:43:00,Facebook Ads,tablet,India
evt_368,user_2391,sess_3936,add_to_cart,2023-04-06 10:24:00,Organic,mobile,
evt_369,user_993,sess_259,session_start,2023-06-22 14:46:00,googleads,mobile,India
evt_370,user_1807,sess_2570,scroll,2023-01-28 13:36:00,Organic,tablet,US
evt_371,user_1681,sess_4111,session_start,2023-06-17 13:49:00,organic_search,tablet,
evt_372,user_256,sess_5782,add_to_cart,2023-04-05 10:09:00,Facebook Ads,tablet,UK
evt_373,user_2713,sess_3919,session_start,2023-03-10 14:22:00,Email,mobile,Germany
evt_374,user_3737,sess_4368,purchase,2023-04-10 10:42:00,Email,tablet,
evt_375,user_2789,sess_5270,purchase,2023-04-22 01:27:00,organic_search,mobile,US
evt_376,user_1143,sess_4572,purchase,2023-02-10 22:27:00,fbads,desktop,
evt_377,user_850,sess_5655,scroll,2023-02-27 17:10:00,organic_search,desktop,France
evt_378,user_3825,sess_6516,purchase,2023-02-22 09:22:00,googleads,tablet,
evt_379,user_2225,sess_3111,scroll,2023-05-29 23:32:00,Email,mobile,UK
evt_380,user_173,sess_2357,page_view,2023-03-05 01:17:00,organic_search,tablet,UK
evt_381,user_3062,sess_3925,add_to_cart,2023-02-06 18:50:00,fbads,tablet,
evt_382,user_1113,sess_1125,page_view,2023-04-23 01:56:00,Facebook Ads,mobile,India
evt_383,user_2744,sess_4351,add_to_cart,2023-04-27 03:13:00,Facebook Ads,mobile,India
evt_384,user_1693,sess_2706,scroll,2023-01-19 07:17:00,G-Ads,mobile,France
evt_385,user_3806,sess_1294,scroll,2023-04-29 20:31:00,organic_search,desktop,
evt_386,user_817,sess_6193,purchase,2023-02-28 11:12:00,fbads,tablet,India
evt_387,user_3719,sess_6298,page_view,2023-04-29 17:56:00,Facebook Ads,tablet,
evt_388,user_2962,sess_6966,page_view,2023-06-16 05:57:00,G-Ads,desktop,US
evt_389,user_3826,sess_298,scroll,2023-05-24 10:39:00,organic_search,mobile,
evt_390,user_3941,sess_2372,page_view,2023-01-02 16:29:00,fbads,tablet,France
evt_391,user_440,sess_2745,purchase,2023-03-24 17:04:00,organic_search,mobile,France
evt_392,user_1918,sess_2236,add_to_cart,2023-05-28 05:45:00,googleads,desktop,US
evt_393,user_2995,sess_3760,purchase,2023-05-11 19:36:00,G-Ads,mobile,
evt_394,user_1381,sess_6478,purchase,2023-04-14 08:40:00,Facebook Ads,mobile,France
evt_395,user_3507,sess_5233,scroll,2023-05-31 13:10:00,Organic,tablet,UK
evt_396,user_356,sess_3284,page_view,2023-02-03 15:19:00,G-Ads,desktop,UK
evt_397,user_3834,sess_2033,page_view,2023-02-17 11:23:00,Organic,mobile,Germany
evt_398,user_3088,sess_2188,purchase,2023-02-24 23:13:00,Google Ads,desktop,
evt_399,user_1473,sess_5676,add_to_cart,2023-01-12 07:25:00,googleads,desktop,UK
evt_400,user_655,sess_3322,session_start,2023-06-18 01:06:00,fbads,tablet,India
evt_401,user_2617,sess_2417,purchase,2023-04-22 21:20:00,Facebook Ads,mobile,US
evt_402,user_1959,sess_1255,scroll,2023-05-17 02:54:00,Email,desktop,
evt_403,user_2250,sess_3858,session_start,2023-05-26 23:58:00,Facebook Ads,mobile,
evt_404,user_3092,sess_4881,page_view,2023-04-06 15:58:00,organic_search,tablet,
evt_405,user_1482,sess_640,session_start,2023-01-21 10:14:00,Google Ads,tablet,France
evt_406,user_829,sess_4692,session_start,2023-01-28 06:42:00,G-Ads,desktop,France
evt_407,user_1810,sess_953,add_to_cart,2023-05-11 12:15:00,organic_search,mobile,France
evt_408,user_1825,sess_6625,page_view,2023-03-24 13:04:00,G-Ads,tablet,Germany
evt_409,user_1872,sess_4620,page_view,2023-04-12 17:25:00,organic_search,tablet,UK
evt_410,user_2963,sess_179,scroll,2023-02-16 07:44:00,Google Ads,tablet,US
evt_411,user_2369,sess_599,page_view,2023-03-19 03:09:00,Email,tablet,India
evt_412,user_2217,sess_494,page_view,2023-06-29 12:29:00,organic_search,mobile,UK
evt_413,user_1675,sess_1475,add_to_cart,2023-05-20 09:57:00,Organic,desktop,Germany
evt_414,user_1838,sess_3093,scroll,2023-01-15 14:37:00,G-Ads,tablet,UK
evt_415,user_486,sess_1463,session_start,2023-03-13 13:17:00,G-Ads,tablet,US
evt_416,user_3420,sess_29,page_view,2023-06-28 03:05:00,fbads,desktop,
evt_417,user_2946,sess_4461,scroll,2023-04-07 20:03:00,Organic,mobile,US
evt_418,user_1887,sess_2836,add_to_cart,2023-02-20 04:19:00,Facebook Ads,tablet,India
evt_419,user_132,sess_6632,scroll,2023-04-22 22:38:00,Google Ads,mobile,US
evt_420,user_276,sess_827,session_start,2023-01-07 02:41:00,organic_search,tablet,
evt_421,user_2881,sess_399,add_to_cart,2023-05-15 19:28:00,Google Ads,desktop,Germany
evt_422,user_960,sess_4422,add_to_cart,2023-05-18 07:57:00,Google Ads,mobile,France
evt_423,user_1185,sess_1919,session_start,2023-02-28 01:18:00,Email,mobile,UK
evt_424,user_3590,sess_1174,session_start,2023-02-10 05:45:00,Organic,desktop,UK
evt_425,user_250,sess_4561,session_start,2023-06-10 03:31:00,G-Ads,tablet,
evt_426,user_1750,sess_4554,scroll,2023-01-09 12:50:00,Email,tablet,
evt_427,user_1562,sess_6438,session_start,2023-02-28 00:34:00,Organic,desktop,US
evt_428,user_1229,sess_3084,add_to_cart,2023-05-18 08:05:00,organic_search,mobile,US
evt_429,user_1232,sess_5797,add_to_cart,2023-05-27 16:29:00,organic_search,mobile,France
evt_430,user_1691,sess_3413,session_start,2023-04-07 11:34:00,G-Ads,desktop,US
evt_431,user_1045,sess_1666,purchase,2023-04-28 17:30:00,googleads,desktop,UK
evt_432,user_379,sess_4388,add_to_cart,2023-01-10 09:10:00,fbads,desktop,
evt_433,user_2478,sess_4940,page_view,2023-06-09 00:54:00,googleads,mobile,France
evt_434,user_2967,sess_5501,session_start,2023-02-09 12:09:00,organic_search,mobile,UK
evt_435,user_1242,sess_126,add_to_cart,2023-06-20 14:30:00,Facebook Ads,tablet,India
evt_436,user_3060,sess_6180,scroll,2023-06-16 11:15:00,Facebook Ads,tablet,France
evt_437,user_2883,sess_1676,scroll,2023-06-16 14:14:00,Facebook Ads,tablet,UK
evt_438,user_3177,sess_2319,scroll,2023-03-26 21:04:00,Email,desktop,UK
evt_439,user_1474,sess_4201,scroll,2023-03-26 20:00:00,googleads,tablet,Germany
evt_440,user_3120,sess_6880,purchase,2023-06-16 10:46:00,Facebook Ads,desktop,UK
evt_441,user_1696,sess_375,session_start,2023-06-07 07:14:00,Facebook Ads,tablet,US
evt_442,user_67,sess_2137,session_start,2023-06-20 04:01:00,Organic,desktop,US
evt_443,user_804,sess_2703,add_to_cart,2023-03-11 03:32:00,Facebook Ads,desktop,France
evt_444,user_2682,sess_5611,purchase,2023-02-16 20:16:00,organic_search,tablet,
evt_445,user_3030,sess_4019,scroll,2023-01-31 15:01:00,Email,mobile,US
evt_446,user_2951,sess_4478,scroll,2023-02-03 12:07:00,Google Ads,tablet,India
evt_447,user_3437,sess_6937,page_view,2023-06-22 01:35:00,Google Ads,mobile,Germany
evt_448,user_564,sess_6903,add_to_cart,2023-01-13 08:57:00,G-Ads,mobile,US
evt_449,user_2072,sess_3736,purchase,2023-01-12 00:06:00,organic_search,tablet,Germany
evt_450,user_65,sess_55,session_start,2023-04-11 10:10:00,Organic,mobile,India
evt_451,user_2169,sess_5917,purchase,2023-04-08 12:40:00,fbads,mobile,France
evt_452,user_3331,sess_5717,scroll,2023-05-27 18:12:00,G-Ads,mobile,India
evt_453,user_2148,sess_1220,add_to_cart,2023-02-04 22:33:00,fbads,desktop,UK
evt_454,user_3257,sess_3252,page_view,2023-03-09 21:53:00,Organic,desktop,France
evt_455,user_997,sess_5712,add_to_cart,2023-02-24 14:36:00,googleads,tablet,
evt_456,user_3112,sess_260,page_view,2023-03-15 18:41:00,Organic,desktop,France
evt_457,user_1950,sess_460,page_view,2023-05-08 22:46:00,G-Ads,mobile,Germany
evt_458,user_3463,sess_3555,purchase,2023-04-14 00:15:00,googleads,tablet,India
evt_459,user_942,sess_1732,session_start,2023-03-28 13:29:00,fbads,mobile,India
evt_460,user_2804,sess_2297,session_start,2023-04-13 14:00:00,Google Ads,mobile,UK
evt_461,user_65,sess_1698,session_start,2023-01-27 05:58:00,Organic,mobile,UK
evt_462,user_666,sess_4620,add_to_cart,2023-04-14 03:55:00,Organic,tablet,France
evt_463,user_1359,sess_3145,add_to_cart,2023-05-24 21:44:00,googleads,tablet,
evt_464,user_3991,sess_2834,page_view,2023-01-18 18:47:00,Organic,mobile,India
evt_465,user_1396,sess_4958,session_start,2023-06-23 19:50:00,Organic,desktop,India
evt_466,user_2598,sess_2240,scroll,2023-03-31 07:28:00,Facebook Ads,desktop,France
evt_467,user_3855,sess_3076,scroll,2023-02-03 19:30:00,Organic,mobile,France
evt_468,user_1210,sess_6538,add_to_cart,2023-05-10 19:37:00,googleads,mobile,UK
evt_469,user_632,sess_3113,add_to_cart,2023-05-15 15:36:00,Organic,desktop,UK
evt_470,user_437,sess_750,page_view,2023-06-21 15:51:00,fbads,desktop,UK
evt_471,user_3119,sess_2210,page_view,2023-01-25 02:55:00,googleads,mobile,Germany
evt_472,user_1839,sess_4563,session_start,2023-04-04 06:53:00,Organic,mobile,India
evt_473,user_368,sess_2900,session_start,2023-01-17 22:36:00,Email,desktop,India
evt_474,user_1196,sess_3390,scroll,2023-05-22 20:14:00,googleads,tablet,France
evt_475,user_3708,sess_1989,session_start,2023-04-05 20:44:00,G-Ads,tablet,Germany
evt_476,user_695,sess_1138,purchase,2023-02-24 19:39:00,fbads,desktop,US
evt_477,user_260,sess_1370,scroll,2023-02-20 05:41:00,Organic,desktop,Germany
evt_478,user_3206,sess_631,purchase,2023-02-15 19:41:00,Facebook Ads,tablet,
evt_479,user_2031,sess_4865,session_start,2023-02-05 14:21:00,organic_search,mobile,US
evt_480,user_1248,sess_56,scroll,2023-03-02 11:28:00,Organic,desktop,Germany
evt_481,user_1372,sess_3528,session_start,2023-01-25 18:44:00,fbads,desktop,France
evt_482,user_3881,sess_5696,add_to_cart,2023-03-29 04:49:00,Email,mobile,Germany
evt_483,user_3968,sess_2615,purchase,2023-05-14 18:42:00,organic_search,tablet,US
evt_484,user_1335,sess_3081,purchase,2023-05-29 15:19:00,Organic,desktop,India
evt_485,user_3818,sess_4620,add_to_cart,2023-04-18 19:28:00,G-Ads,tablet,France
evt_486,user_111,sess_5958,scroll,2023-06-21 15:55:00,Facebook Ads,desktop,UK
evt_487,user_3405,sess_5676,page_view,2023-05-30 02:06:00,Organic,tablet,Germany
evt_488,user_571,sess_5189,purchase,2023-02-14 01:24:00,fbads,tablet,US
evt_489,user_2930,sess_3467,scroll,2023-01-14 11:09:00,organic_search,tablet,Germany
evt_490,user_2385,sess_3284,session_start,2023-04-03 05:25:00,Organic,tablet,India
evt_491,user_3239,sess_2946,session_start,2023-04-19 02:26:00,googleads,mobile,US
evt_492,user_2694,sess_5446,purchase,2023-01-31 06:44:00,Google Ads,tablet,
evt_493,user_2775,sess_5299,scroll,2023-06-26 00:03:00,Email,desktop,India
evt_494,user_44,sess_808,purchase,2023-02-10 09:56:00,Facebook Ads,desktop,UK
evt_495,user_1603,sess_3794,session_start,2023-05-06 16:33:00,G-Ads,desktop,India
evt_496,user_1978,sess_857,purchase,2023-03-17 17:25:00,googleads,mobile,
evt_497,user_581,sess_2854,purchase,2023-03-04 10:52:00,organic_search,mobile,France
evt_498,user_1979,sess_2854,scroll,2023-01-18 18:31:00,organic_search,tablet,
evt_499,user_1854,sess_2613,page_view,2023-02-24 15:52:00,Google Ads,tablet,India
evt_500,user_93,sess_6957,purchase,2023-04-28 23:01:00,googleads,tablet,US
evt_501,user_3809,sess_6067,add_to_cart,2023-04-04 22:24:00,G-Ads,tablet,US
evt_502,user_1356,sess_4587,scroll,2023-06-24 11:35:00,organic_search,mobile,Germany
evt_503,user_2580,sess_1512,add_to_cart,2023-04-27 14:17:00,Organic,desktop,India
evt_504,user_3021,sess_5031,add_to_cart,2023-03-23 20:13:00,Organic,desktop,India
evt_505,user_2887,sess_1760,add_to_cart,2023-02-20 16:06:00,googleads,tablet,India
evt_506,user_3275,sess_4399,add_to_cart,2023-03-08 14:10:00,Email,mobile,Germany
evt_507,user_467,sess_2150,scroll,2023-04-07 01:37:00,Email,tablet,Germany
evt_508,user_2504,sess_3216,session_start,2023-01-21 19:05:00,Email,desktop,Germany
evt_509,user_2529,sess_1414,purchase,2023-06-17 05:47:00,googleads,tablet,US
evt_510,user_1283,sess_966,add_to_cart,2023-02-25 14:13:00,googleads,mobile,UK
evt_511,user_2841,sess_1159,session_start,2023-03-12 17:13:00,Organic,tablet,US
evt_512,user_2355,sess_3144,scroll,2023-02-03 19:34:00,organic_search,tablet,France
evt_513,user_2841,sess_5286,add_to_cart,2023-04-12 00:27:00,G-Ads,desktop,UK
evt_514,user_575,sess_1533,purchase,2023-06-03 06:41:00,organic_search,tablet,India
evt_515,user_3546,sess_2942,page_view,2023-03-30 05:17:00,G-Ads,mobile,Germany
evt_516,user_3948,sess_4601,session_start,2023-04-29 21:18:00,organic_search,desktop,
evt_517,user_2015,sess_3405,scroll,2023-03-30 23:09:00,G-Ads,mobile,France
evt_518,user_127,sess_6520,add_to_cart,2023-02-23 04:09:00,Google Ads,desktop,US
evt_519,user_2203,sess_2365,add_to_cart,2023-05-23 03:06:00,organic_search,tablet,
evt_520,user_3165,sess_6275,scroll,2023-04-11 01:47:00,googleads,tablet,India
evt_521,user_1098,sess_6350,session_start,2023-05-30 20:58:00,Email,tablet,India
evt_522,user_3113,sess_5890,scroll,2023-04-10 11:03:00,Facebook Ads,desktop,India
evt_523,user_3015,sess_6800,add_to_cart,2023-02-24 04:42:00,Google Ads,desktop,UK
evt_524,user_1428,sess_6691,page_view,2023-03-21 22:19:00,googleads,mobile,US
evt_525,user_3321,sess_6043,session_start,2023-05-06 10:52:00,Email,tablet,France
evt_526,user_2592,sess_3508,add_to_cart,2023-04-23 04:00:00,G-Ads,mobile,US
evt_527,user_3300,sess_487,session_start,2023-03-05 20:44:00,fbads,tablet,France
evt_528,user_690,sess_2652,purchase,2023-02-22 16:06:00,fbads,tablet,
evt_529,user_3339,sess_781,add_to_cart,2023-06-25 06:24:00,Organic,mobile,UK
evt_530,user_3552,sess_5374,add_to_cart,2023-05-08 16:34:00,G-Ads,mobile,US
evt_531,user_2914,sess_2639,add_to_cart,2023-05-19 14:55:00,Organic,desktop,US
evt_532,user_2366,sess_5181,purchase,2023-04-25 06:57:00,Organic,desktop,Germany
evt_533,user_310,sess_5191,page_view,2023-03-15 08:04:00,fbads,tablet,UK
evt_534,user_1863,sess_3999,purchase,2023-04-16 22:36:00,Google Ads,tablet,India
evt_535,user_2994,sess_3756,purchase,2023-06-04 18:10:00,googleads,tablet,Germany
evt_536,user_893,sess_3520,add_to_cart,2023-04-01 01:26:00,fbads,desktop,UK
evt_537,user_1384,sess_4484,session_start,2023-01-24 18:34:00,organic_search,desktop,
evt_538,user_3123,sess_397,page_view,2023-01-19 03:02:00,organic_search,mobile,India
evt_539,user_3807,sess_1295,scroll,2023-03-25 02:33:00,Google Ads,desktop,US
evt_540,user_2821,sess_1081,purchase,2023-01-29 22:34:00,fbads,mobile,
evt_541,user_1477,sess_2052,page_view,2023-03-09 16:36:00,G-Ads,mobile,Germany
evt_542,user_2563,sess_2503,add_to_cart,2023-03-20 03:20:00,googleads,tablet,India
evt_543,user_5,sess_1749,scroll,2023-01-15 04:31:00,G-Ads,tablet,US
evt_544,user_2128,sess_5571,scroll,2023-01-02 16:34:00,Google Ads,tablet,UK
evt_545,user_3347,sess_988,scroll,2023-05-07 08:16:00,G-Ads,desktop,India
evt_546,user_938,sess_3139,page_view,2023-05-14 00:45:00,googleads,mobile,UK
evt_547,user_1506,sess_2452,add_to_cart,2023-03-11 16:08:00,G-Ads,tablet,
evt_548,user_586,sess_561,session_start,2023-04-13 13:03:00,Google Ads,tablet,
evt_549,user_673,sess_3606,purchase,2023-05-12 12:21:00,Facebook Ads,tablet,
evt_550,user_621,sess_3373,session_start,2023-05-05 23:39:00,organic_search,mobile,India
evt_551,user_3673,sess_824,add_to_cart,2023-05-17 23:29:00,googleads,tablet,
evt_552,user_1573,sess_2880,scroll,2023-02-27 06:05:00,G-Ads,mobile,UK
evt_553,user_2641,sess_691,add_to_cart,2023-04-11 17:49:00,fbads,tablet,India
evt_554,user_3473,sess_6940,purchase,2023-02-07 09:36:00,Facebook Ads,tablet,Germany
evt_555,user_1211,sess_5294,page_view,2023-05-23 16:28:00,Facebook Ads,desktop,Germany
evt_556,user_462,sess_1975,scroll,2023-04-27 03:49:00,googleads,tablet,India
evt_557,user_1480,sess_2593,add_to_cart,2023-03-12 10:07:00,Organic,desktop,France
evt_558,user_2798,sess_1416,scroll,2023-06-23 18:04:00,googleads,mobile,France
evt_559,user_277,sess_113,purchase,2023-02-09 06:35:00,Google Ads,mobile,Germany
evt_560,user_2076,sess_2347,session_start,2023-05-20 15:33:00,Organic,desktop,
evt_561,user_1648,sess_676,session_start,2023-04-08 21:03:00,G-Ads,desktop,India
evt_562,user_1270,sess_648,session_start,2023-06-17 15:34:00,Facebook Ads,mobile,France
evt_563,user_1339,sess_3201,session_start,2023-04-26 11:16:00,googleads,desktop,
evt_564,user_1792,sess_5980,add_to_cart,2023-01-11 12:59:00,Facebook Ads,mobile,Germany
evt_565,user_476,sess_3715,session_start,2023-04-21 20:01:00,Google Ads,desktop,
evt_566,user_3038,sess_5391,add_to_cart,2023-01-22 17:51:00,Google Ads,tablet,US
evt_567,user_2874,sess_93,add_to_cart,2023-04-01 08:51:00,Email,tablet,France
evt_568,user_3208,sess_6738,purchase,2023-01-31 09:28:00,Email,mobile,
evt_569,user_3200,sess_2202,page_view,2023-05-21 10:25:00,Google Ads,desktop,Germany
