transaction_id,customer_id,revenue,product_category,transaction_date
txn_550,user_436,1516.81,Apparel,2023-03-10
txn_551,user_1319,2069.27,,2023-04-11
txn_552,user_2001,1875.46,Beauty,2023-05-07
txn_553,user_2255,2934.23,Apparel,2023-01-21
txn_554,user_2782,2203.54,Accessories,2023-06-05
txn_555,user_412,2270.08,Beauty,2023-05-18
txn_556,user_1223,1670.5,Footwear,2023-06-30
txn_557,user_2811,1609.92,Accessories,2023-04-01
txn_558,user_3249,1653.95,,2023-06-24
txn_559,user_167,2315.56,,2023-04-10
txn_560,user_3369,1663.21,,2023-02-18
txn_561,user_355,-2231.82,Accessories,2023-04-24
txn_562,user_340,3660.32,Footwear,2023-02-15
txn_563,user_821,2696.9,Apparel,2023-04-01
txn_564,user_1202,1739.18,Footwear,2023-04-27
txn_565,user_3961,2960.97,,2023-05-01
txn_566,user_1791,1673.54,Footwear,2023-06-11
txn_567,user_1561,-369.5,Footwear,2023-02-25
txn_568,user_1351,1193.53,Apparel,2023-06-23
txn_569,user_2390,503.37,,2023-06-06
txn_570,user_3113,1718.79,Beauty,2023-05-11
txn_571,user_2487,2014.73,,2023-04-06
txn_572,user_51,3341.15,,2023-04-22
txn_573,user_2030,2261.54,Beauty,2023-05-26
txn_574,user_2341,1824.72,Footwear,2023-06-20
txn_575,user_2149,2663.52,,2023-06-15
txn_576,user_506,231.09,,2023-05-26
txn_577,user_1190,2188.49,,2023-04-28
txn_578,user_1118,2616.69,Footwear,2023-03-02
txn_579,user_3946,817.13,,2023-06-28
txn_580,user_2713,-2915,Footwear,2023-03-16
txn_581,user_373,2270.8,Apparel,2023-05-07
txn_582,user_3474,1667.77,,2023-04-12
txn_583,user_3712,2506.23,Beauty,2023-02-23
txn_584,user_1365,3816.55,Footwear,2023-05-02
txn_585,user_141,2145.49,,2023-06-04
txn_586,user_1646,2198.58,Beauty,2023-05-09
txn_587,user_1773,1632.51,,2023-04-05
txn_588,user_3332,1320.12,,2023-03-10
txn_589,user_871,-2664.27,Beauty,2023-02-11
txn_590,user_3743,-1315.13,,2023-06-21
txn_591,user_2843,2057.25,Apparel,2023-03-20
txn_592,user_2871,1617.87,Beauty,2023-02-22
txn_593,user_3224,2383.18,Beauty,2023-04-04
txn_594,user_2804,2266.93,,2023-02-21
txn_595,user_321,-2830.03,Accessories,2023-04-23
txn_596,user_2029,-1591.99,Apparel,2023-02-22
txn_597,user_2787,-1784.1,,2023-02-06
txn_598,user_1889,1216.99,Beauty,2023-01-11
txn_599,user_2283,1644.57,,2023-05-29
txn_600,user_3127,2301.84,Beauty,2023-06-06
txn_601,user_1849,2605.59,Accessories,2023-05-14
txn_602,user_1227,1262.27,Footwear,2023-02-18
txn_603,user_409,2695.68,Accessories,2023-03-27
txn_604,user_685,3084.51,Footwear,2023-03-30
txn_605,user_2897,2330.75,,2023-04-21
txn_606,user_186,3501.44,,2023-01-02
txn_607,user_3100,1380.97,,2023-01-28
txn_608,user_2260,-1004.28,Accessories,2023-01-13
txn_609,user_2676,577.02,,2023-06-08
txn_610,user_2396,3196.84,Apparel,2023-03-19
txn_611,user_3053,2523.49,Apparel,2023-04-02
txn_612,user_3226,-1955.53,Accessories,2023-01-04
txn_613,user_2725,-2223.97,Footwear,2023-06-22
txn_614,user_1091,1099.61,Accessories,2023-02-11
txn_615,user_3975,3956.6,Beauty,2023-02-26
txn_616,user_3210,2103.38,Apparel,2023-02-16
txn_617,user_704,2087.52,Accessories,2023-04-26
txn_618,user_556,2580.61,Accessories,2023-06-26
txn_619,user_898,2384.81,,2023-02-15
txn_620,user_1169,2179.11,,2023-04-12
txn_621,user_54,1367.62,Footwear,2023-03-06
txn_622,user_108,2377.17,Apparel,2023-04-27
txn_623,user_1160,3505.62,Accessories,2023-02-05
txn_624,user_1505,3076.34,,2023-06-29
txn_625,user_2875,3274.55,Beauty,2023-05-16
txn_626,user_2668,1591.03,,2023-02-17
txn_627,user_1853,1208.32,Beauty,2023-05-09
txn_628,user_3507,1899.37,,2023-01-26
txn_629,user_2245,2044.58,Apparel,2023-02-12
txn_630,user_625,2875.35,Beauty,2023-04-10
txn_631,user_504,646.03,Footwear,2023-05-18
txn_632,user_161,3223.64,Beauty,2023-01-01
txn_633,user_662,-1873.59,Beauty,2023-05-31
txn_634,user_2892,-1658.5,Beauty,2023-06-22
txn_635,user_1012,1190.32,Apparel,2023-06-25
txn_636,user_1304,676.11,Apparel,2023-05-01
txn_637,user_1400,2658.54,Footwear,2023-01-31
txn_638,user_1802,-2058.65,,2023-03-31
txn_639,user_3668,968.03,Beauty,2023-06-03
txn_640,user_1942,-963.94,Beauty,2023-01-14
txn_641,user_1264,1731.37,Footwear,2023-04-30
txn_642,user_3127,3335.22,Accessories,2023-05-21
txn_643,user_1888,1792.33,Accessories,2023-02-20
txn_644,user_1914,-797.49,Footwear,2023-01-10
txn_645,user_2805,1803.41,Footwear,2023-03-03
txn_646,user_931,-1781.82,Footwear,2023-02-17
txn_647,user_1379,-157.51,,2023-04-17
txn_648,user_1113,1956.56,Accessories,2023-01-18
txn_649,user_782,1815.25,Footwear,2023-01-18
txn_650,user_3781,2556.97,Apparel,2023-06-02
txn_651,user_1699,3479.16,,2023-03-16
txn_652,user_2210,2901.25,,2023-03-19
txn_653,user_647,1784.89,,2023-04-21
txn_654,user_809,-1114.78,Accessories,2023-02-24
txn_655,user_73,4058.69,,2023-01-08
txn_656,user_846,2047.37,,2023-03-21
txn_657,user_2833,2011.14,Footwear,2023-01-20
txn_658,user_1458,1980.7,,2023-03-29
txn_659,user_803,2158.47,,2023-04-08
txn_660,user_1770,1884.51,Footwear,2023-04-13
txn_661,user_1254,1541.07,,2023-02-20
txn_662,user_1347,-1562.51,Accessories,2023-03-25
txn_663,user_692,1973.8,,2023-02-04
txn_664,user_871,1565.26,Accessories,2023-06-25
txn_665,user_887,1429.72,,2023-06-18
txn_666,user_1315,2085.14,,2023-06-02
txn_667,user_1831,1796.02,,2023-02-24
txn_668,user_2917,3203.19,Beauty,2023-04-01
txn_669,user_3988,-120.78,Accessories,2023-05-21
txn_670,user_983,2873.21,Footwear,2023-03-30
txn_671,user_723,2996.87,,2023-05-08
txn_672,user_1,341.29,Beauty,2023-03-17
txn_673,user_27,1725.85,Accessories,2023-01-23
txn_674,user_589,1702.85,,2023-06-14
txn_675,user_313,873.99,Apparel,2023-02-09
txn_676,user_1263,1377.75,Beauty,2023-05-09
txn_677,user_838,-1111.54,Beauty,2023-03-27
txn_678,user_60,3401.82,Footwear,2023-02-06
txn_679,user_2038,2748.54,Footwear,2023-06-16
txn_680,user_1104,3017.24,Accessories,2023-01-27
txn_681,user_3546,-2577.34,Accessories,2023-02-02
txn_682,user_1559,1096.76,,2023-04-12
txn_683,user_824,1580.38,Beauty,2023-03-18
txn_684,user_685,2391.5,Footwear,2023-01-19
txn_685,user_768,1022.3,Beauty,2023-03-08
txn_686,user_2803,2570.4,Accessories,2023-02-21
txn_687,user_1588,1807.74,,2023-06-15
txn_688,user_3869,1700.14,,2023-04-21
txn_689,user_1962,2568.77,Beauty,2023-05-03
txn_690,user_2579,2355.41,Footwear,2023-04-09
txn_691,user_2441,1711.23,,2023-02-19
txn_692,user_20,2927.46,Apparel,2023-06-26
txn_693,user_953,1135.15,Footwear,2023-05-05
txn_694,user_2520,2492.75,,2023-05-21
txn_695,user_3888,2474.48,Apparel,2023-04-26
txn_696,user_5,1752.36,Beauty,2023-06-20
txn_697,user_3527,2260.91,,2023-05-26
txn_698,user_1577,-999.11,,2023-03-14
txn_699,user_2553,-2739.22,,2023-04-01
txn_700,user_490,1852.08,Beauty,2023-04-01
txn_701,user_1731,1581.82,Beauty,2023-01-11
txn_702,user_3262,2839.21,Accessories,2023-05-30
txn_703,user_3886,1436.53,,2023-02-08
txn_704,user_1632,-873.23,Beauty,2023-05-12
txn_705,user_3608,754.7,Footwear,2023-05-09
txn_706,user_1878,2484.81,,2023-04-14
txn_707,user_294,975.66,Apparel,2023-01-03
txn_708,user_2317,3403.84,Beauty,2023-01-18
txn_709,user_2755,334.46,,2023-02-13
txn_710,user_2543,3357.17,Footwear,2023-03-28
txn_711,user_3905,2168.81,,2023-06-03
txn_712,user_189,1922.63,,2023-03-27
txn_713,user_3264,1564.06,Beauty,2023-05-26
txn_714,user_62,2319.31,,2023-02-26
txn_715,user_1170,1969.89,Beauty,2023-01-19
txn_716,user_321,2882.64,Footwear,2023-05-01
txn_717,user_871,-2091.38,,2023-02-05
txn_718,user_3703,2120.24,,2023-06-10
txn_719,user_3339,1709.11,,2023-05-27
txn_720,user_3410,1954.44,Apparel,2023-06-27
txn_721,user_2815,2246.24,,2023-02-09
txn_722,user_3902,-631.87,Footwear,2023-02-07
txn_723,user_807,-921.45,Footwear,2023-03-04
txn_724,user_1523,2594.61,Footwear,2023-02-26
txn_725,user_919,2136.69,,2023-06-22
txn_726,user_1472,-1852.81,,2023-01-31
txn_727,user_3922,2014.75,,2023-05-30
txn_728,user_2037,2278.07,Beauty,2023-03-04
txn_729,user_2217,1568.19,Beauty,2023-06-04
txn_730,user_645,1377.36,Beauty,2023-04-10
txn_731,user_1793,2156.68,Footwear,2023-03-04
txn_732,user_1604,-1217.3,,2023-03-17
txn_733,user_747,2326.6,Beauty,2023-04-15
txn_734,user_1348,637.93,Accessories,2023-06-25
txn_735,user_1066,2823.32,Beauty,2023-03-28
txn_736,user_1883,2378.08,Apparel,2023-04-14
txn_737,user_636,2204.82,Beauty,2023-05-16
txn_738,user_265,2786.15,,2023-05-23
txn_739,user_2605,3332.38,,2023-06-07
txn_740,user_2566,2811.5,,2023-06-29
txn_741,user_1799,527.3,Footwear,2023-06-01
txn_742,user_2106,-976.34,Footwear,2023-01-03
txn_743,user_3110,-1500.15,Accessories,2023-03-02
txn_744,user_3777,2020.87,,2023-01-31
txn_745,user_1187,2414.13,,2023-06-30
txn_746,user_2252,1419.4,Apparel,2023-06-29
txn_747,user_3933,2149.41,,2023-04-16
txn_748,user_1021,1395.69,Apparel,2023-06-10
txn_749,user_1383,1510.79,Beauty,2023-03-13
txn_750,user_2341,874.67,Apparel,2023-03-14
txn_751,user_1159,1261.41,Footwear,2023-04-23
txn_752,user_397,918.65,,2023-02-12
txn_753,user_2337,1219.3,,2023-01-02
txn_754,user_582,2842.91,Accessories,2023-06-16
txn_755,user_1081,1240.48,Apparel,2023-04-15
txn_756,user_355,4105.91,,2023-02-24
txn_757,user_2802,2394.65,Footwear,2023-03-11
txn_758,user_3404,-2147.87,,2023-05-15
txn_759,user_3141,1313.31,Apparel,2023-06-17
txn_760,user_2670,2560.25,Footwear,2023-03-03
txn_761,user_2073,1539.49,Beauty,2023-01-04
txn_762,user_3688,2097.61,Beauty,2023-06-20
txn_763,user_1206,-4048.07,Footwear,2023-05-02
txn_764,user_1684,1923.15,Footwear,2023-04-17
txn_765,user_3494,2919.42,,2023-03-10
txn_766,user_501,1437.46,Footwear,2023-04-03
txn_767,user_3814,1972.01,,2023-02-23
txn_768,user_2157,3416.64,Beauty,2023-03-01
txn_769,user_1290,1498.43,Apparel,2023-01-31
txn_770,user_1685,3449.96,Accessories,2023-04-22
txn_771,user_1682,2566.2,Accessories,2023-05-03
txn_772,user_436,1550.03,Footwear,2023-06-25
txn_773,user_3731,2505.93,Apparel,2023-01-16
txn_774,user_3635,2778.04,,2023-06-16
txn_775,user_414,2497.45,,2023-06-22
txn_776,user_3531,743.82,Apparel,2023-01-26
txn_777,user_2257,1418.29,Apparel,2023-01-31
txn_778,user_3386,1801.99,Apparel,2023-03-15
txn_779,user_1573,-1940.45,Footwear,2023-04-05
txn_780,user_1024,2496.54,,2023-06-01
txn_781,user_3980,2142.16,Footwear,2023-05-11
txn_782,user_2426,-931.72,Accessories,2023-01-13
txn_783,user_2204,2304.16,Footwear,2023-06-27
txn_784,user_993,2488.47,Footwear,2023-01-21
txn_785,user_1635,2447.83,Beauty,2023-04-12
txn_786,user_201,2864.62,Apparel,2023-04-12
txn_787,user_2298,2667.14,Beauty,2023-05-16
txn_788,user_3671,2367.34,,2023-03-12
txn_789,user_3567,1943.87,,2023-04-28
txn_790,user_3926,-671.23,Apparel,2023-06-07
txn_791,user_815,2343.69,,2023-02-28
txn_792,user_1259,2166.15,Beauty,2023-01-12
txn_793,user_1426,2217.26,Apparel,2023-06-15
txn_794,user_3351,978.6,,2023-03-07
txn_795,user_1943,1135.15,Apparel,2023-06-10
txn_796,user_2273,-2842.52,,2023-02-12
txn_797,user_3857,-1968.36,Apparel,2023-06-30
txn_798,user_323,2545.2,,2023-02-14
txn_799,user_1275,2022.65,Apparel,2023-03-19
txn_800,user_3023,2023.8,Accessories,2023-03-17
txn_801,user_1267,2750.63,Beauty,2023-05-17
txn_802,user_2568,1587.16,Footwear,2023-03-25
txn_803,user_2305,2076.9,Accessories,2023-05-29
txn_804,user_3818,1630.18,Apparel,2023-01-06
txn_805,user_3809,-1652.4,Beauty,2023-04-18
txn_806,user_2155,1752.66,,2023-02-27
txn_807,user_1011,2177.71,Apparel,2023-01-16
txn_808,user_1059,1617,Accessories,2023-01-23
txn_809,user_2731,-3004.6,,2023-01-12
txn_810,user_879,-1284.31,Beauty,2023-04-10
txn_811,user_289,1850.5,Beauty,2023-06-29
txn_812,user_3809,1648.22,,2023-04-13
txn_813,user_2279,3157.58,Beauty,2023-03-21
txn_814,user_3262,2157.24,,2023-02-04
txn_815,user_3261,2825.48,Apparel,2023-06-03
txn_816,user_2139,811.55,,2023-03-21
txn_817,user_3148,2213.64,Apparel,2023-05-12
txn_818,user_433,2711.7,,2023-04-11
txn_819,user_2476,2065.83,Accessories,2023-03-07
txn_820,user_3674,2852.38,Accessories,2023-04-05
txn_821,user_1802,1586.17,Accessories,2023-05-08
txn_822,user_3097,3127.48,Apparel,2023-02-26
txn_823,user_3198,3839.12,Footwear,2023-06-16
txn_824,user_3953,1709.73,Apparel,2023-05-30
txn_825,user_305,1643.6,,2023-03-11
txn_826,user_2393,3162.71,Accessories,2023-01-29
txn_827,user_1955,3263.66,Footwear,2023-02-19
txn_828,user_280,1581.71,Apparel,2023-01-17
txn_829,user_1798,-1663.85,Beauty,2023-04-19
txn_830,user_3375,1774.57,Beauty,2023-03-04
txn_831,user_3350,924.44,Apparel,2023-06-28
txn_832,user_2235,1265.08,,2023-05-28
txn_833,user_883,1196.69,,2023-03-06
txn_834,user_2977,1385.76,,2023-01-14
txn_835,user_3305,1972.25,Beauty,2023-01-11
txn_836,user_3191,2187.37,Accessories,2023-06-27
txn_837,user_1871,-3240.4,Footwear,2023-04-17
txn_838,user_1302,1201.32,Accessories,2023-04-09
txn_839,user_3511,2787.46,Accessories,2023-01-26
txn_840,user_2788,1828.81,Beauty,2023-04-10
txn_841,user_1719,1960.43,Accessories,2023-04-28
txn_842,user_3167,2539.86,Apparel,2023-01-22
txn_843,user_3368,1101.82,Apparel,2023-05-07
txn_844,user_74,2305.93,,2023-06-18
txn_845,user_73,2133.16,,2023-05-15
txn_846,user_3146,2393.96,Accessories,2023-05-26
txn_847,user_1732,2231.33,,2023-02-17
txn_848,user_3294,3964.24,Beauty,2023-02-16
txn_849,user_1481,1489.81,Accessories,2023-02-05
txn_850,user_1414,1575.2,Apparel,2023-03-31
txn_851,user_116,1501.49,Footwear,2023-02-18
txn_852,user_1423,1555.62,,2023-06-10
txn_853,user_2103,1490.09,,2023-01-13
txn_854,user_3443,2951.21,Apparel,2023-05-10
txn_855,user_1766,3136.4,,2023-06-26
txn_856,user_2604,1543.4,Footwear,2023-01-03
txn_857,user_3356,1334.12,Accessories,2023-02-07
txn_858,user_660,2377.13,,2023-05-07
txn_859,user_2213,1558.22,Footwear,2023-02-01
txn_860,user_2831,2506.35,Apparel,2023-03-03
txn_861,user_898,2162.34,,2023-05-25
txn_862,user_3385,787.4,,2023-01-04
txn_863,user_1150,-3238,Footwear,2023-05-06
txn_864,user_3819,3436.7,Beauty,2023-03-30
txn_865,user_2270,1509.77,,2023-06-18
txn_866,user_2324,1689.84,Apparel,2023-01-28
txn_867,user_3653,2228.69,Accessories,2023-04-21
txn_868,user_1364,2267.57,Footwear,2023-04-01
txn_869,user_1844,2526.84,Apparel,2023-06-22
txn_870,user_3029,3608.16,,2023-01-12
txn_871,user_2502,1858.44,Apparel,2023-02-06
txn_872,user_2795,1361.36,,2023-06-04
txn_873,user_2309,-896.54,Beauty,2023-02-19
txn_874,user_1618,1415.26,Apparel,2023-06-02
txn_875,user_3125,1973.5,Apparel,2023-05-13
txn_876,user_3134,3435.65,,2023-04-18
txn_877,user_3609,1585.91,,2023-02-18
txn_878,user_1559,2179.03,,2023-04-17
txn_879,user_326,1986.86,Footwear,2023-04-10
txn_880,user_3906,2950.71,Beauty,2023-01-18
txn_881,user_1866,4021.55,Beauty,2023-03-23
txn_882,user_759,1575.3,,2023-06-24
txn_883,user_2337,1608.45,,2023-02-16
txn_884,user_2822,2835.33,Apparel,2023-04-02
txn_885,user_3501,2545.51,,2023-06-11
txn_886,user_2516,3477.37,,2023-05-20
txn_887,user_2986,-2467.14,,2023-03-09
txn_888,user_395,1712.57,Accessories,2023-03-25
txn_889,user_3410,2472.52,Beauty,2023-05-01
txn_890,user_146,2886.96,,2023-05-01
txn_891,user_1384,2656.39,Apparel,2023-03-24
txn_892,user_1762,2405.82,Accessories,2023-05-17
txn_893,user_330,2853.34,,2023-05-18
txn_894,user_2183,2935.44,Beauty,2023-04-24
txn_895,user_2116,3105.73,,2023-04-05
txn_896,user_3539,-2518.97,Footwear,2023-05-27
txn_897,user_463,1866.31,Footwear,2023-05-15
txn_898,user_1890,-2117.37,Accessories,2023-01-21
txn_899,user_1224,2965.21,Apparel,2023-01-26
txn_900,user_987,1346.45,,2023-06-18
txn_901,user_3235,2294.94,Accessories,2023-02-24
txn_902,user_2262,1685.33,,2023-02-14
txn_903,user_2236,2023,Apparel,2023-03-21
txn_904,user_69,3022.76,Footwear,2023-03-21
txn_905,user_1945,2152.88,,2023-02-20
txn_906,user_3259,2037.15,Beauty,2023-02-17
txn_907,user_884,912.12,Footwear,2023-05-04
txn_908,user_3751,2597,Apparel,2023-05-09
txn_909,user_2707,2516.39,Footwear,2023-03-20
txn_910,user_1305,3730.6,Accessories,2023-04-12
txn_911,user_2685,1753.78,Footwear,2023-02-15
txn_912,user_3421,-2175.32,,2023-01-11
txn_913,user_3545,2199.51,Accessories,2023-03-17
txn_914,user_3926,3261.96,,2023-04-18
txn_915,user_417,1923.76,,2023-06-20
txn_916,user_771,-2223.22,Beauty,2023-05-25
txn_917,user_3818,-2486.32,,2023-01-20
txn_918,user_2848,2149.29,,2023-06-06
txn_919,user_2626,1642.85,,2023-06-16
txn_920,user_3245,2155.27,,2023-03-13
txn_921,user_1626,2858.91,Apparel,2023-04-30
txn_922,user_79,1178.79,Accessories,2023-01-31
txn_923,user_380,2106.38,Footwear,2023-03-31
txn_924,user_1655,1439.9,Footwear,2023-03-23
txn_925,user_1977,2956.04,Footwear,2023-01-18
txn_926,user_233,781.45,,2023-06-10
txn_927,user_2438,-1552.86,,2023-01-07
txn_928,user_1420,2301.77,,2023-06-29
txn_929,user_1407,3252.42,Apparel,2023-01-15
txn_930,user_3135,1947.4,Accessories,2023-01-19
txn_931,user_1411,1555.84,Beauty,2023-06-24
txn_932,user_976,-3504.93,Accessories,2023-04-25
txn_933,user_3670,841.59,Accessories,2023-04-22
txn_934,user_634,240.96,Footwear,2023-01-06
txn_935,user_671,2352.01,Accessories,2023-05-19
txn_936,user_2328,1598.36,,2023-02-24
txn_937,user_2312,1183.01,Accessories,2023-02-19
txn_938,user_1883,-2566.69,,2023-02-28
txn_939,user_2630,2195.04,Beauty,2023-06-29
txn_940,user_3035,-1548.74,,2023-04-27
txn_941,user_757,-975.76,Footwear,2023-02-09
txn_942,user_3650,2697.97,,2023-06-05
txn_943,user_792,2520.16,Footwear,2023-02-28
txn_944,user_2655,1920.66,Beauty,2023-04-04
txn_945,user_1723,3477.31,,2023-03-11
txn_946,user_3832,1143.93,,2023-03-25
txn_947,user_838,779.58,Accessories,2023-01-30
txn_948,user_3964,1446.47,,2023-03-14
txn_949,user_640,1963.53,,2023-06-04
txn_950,user_2082,2194.67,,2023-01-10
txn_951,user_3636,1807.01,Accessories,2023-05-02
txn_952,user_3557,2281.64,Accessories,2023-04-22
txn_953,user_3249,998.77,Accessories,2023-06-23
txn_954,user_3072,3155.01,Accessories,2023-04-11
txn_955,user_3366,1934.28,Apparel,2023-06-28
txn_956,user_2383,2893.84,Footwear,2023-04-25
txn_957,user_2326,2274.18,Beauty,2023-05-18
txn_958,user_2792,2365.4,,2023-06-07
txn_959,user_2738,2455.81,Accessories,2023-01-24
txn_960,user_1633,2358.17,Footwear,2023-06-20
txn_961,user_2136,2514.18,Footwear,2023-03-25
txn_962,user_442,-3063.32,Beauty,2023-05-04
txn_963,user_2173,2157.22,Accessories,2023-06-10
txn_964,user_279,2567.2,,2023-05-03
txn_965,user_2725,1928.21,Accessories,2023-04-24
txn_966,user_3854,3152.09,Footwear,2023-05-30
txn_967,user_1826,1458.89,Apparel,2023-01-05
txn_968,user_792,-3440.75,,2023-04-23
txn_969,user_3493,1967.87,Footwear,2023-05-08
txn_970,user_1993,855.38,Beauty,2023-01-15
txn_971,user_3584,2102.48,,2023-05-10
txn_972,user_3255,1455.16,Beauty,2023-04-23
txn_973,user_2735,2672.51,Accessories,2023-02-14
txn_974,user_3898,-1477.9,,2023-06-29
txn_975,user_125,1643.05,Accessories,2023-05-01
txn_976,user_2192,488.37,Beauty,2023-02-14
txn_977,user_591,1638.15,Beauty,2023-02-23
txn_978,user_1073,60.9,Accessories,2023-01-24
txn_979,user_2177,732.88,Accessories,2023-01-30
txn_980,user_1418,2608.33,Footwear,2023-01-17
txn_981,user_1201,2628.64,,2023-03-01
txn_982,user_2918,2340.37,,2023-06-07
txn_983,user_2056,1226.42,Beauty,2023-06-09
txn_984,user_193,1961.83,,2023-04-21
txn_985,user_2708,1997.12,Accessories,2023-01-28
txn_986,user_3772,1073.31,Beauty,2023-04-15
txn_987,user_3309,-3202.72,Apparel,2023-05-07
txn_988,user_58,2701.89,,2023-03-31
txn_989,user_2322,1823.23,Beauty,2023-04-29
txn_990,user_152,2021.51,,2023-03-27
txn_991,user_1514,2166.71,Footwear,2023-02-17
txn_992,user_1588,366.61,,2023-02-04
txn_993,user_1078,1802.26,Accessories,2023-03-27
txn_994,user_632,1454.41,,2023-06-03
txn_995,user_1480,1198.7,,2023-04-26
txn_996,user_3957,1775.12,Footwear,2023-03-23
txn_997,user_470,3438.15,Footwear,2023-02-05
txn_998,user_24,2512.67,Footwear,2023-02-10
txn_999,user_3270,1543.06,,2023-02-01
txn_1000,user_339,2458.07,Apparel,2023-05-09
txn_1001,user_206,-3119.48,Apparel,2023-03-13
txn_1002,user_2461,2739.71,Apparel,2023-05-17
txn_1003,user_1041,2047.7,,2023-03-22
txn_1004,user_3341,1482.45,Accessories,2023-04-25
txn_1005,user_2804,2558.58,Accessories,2023-06-25
txn_1006,user_2643,2314.79,,2023-02-16
txn_1007,user_938,2716.15,Apparel,2023-02-18
txn_1008,user_522,2508.14,,2023-01-17
txn_1009,user_2252,2839.64,,2023-03-03
txn_1010,user_1704,1571.81,,2023-03-09
txn_1011,user_2555,3053.92,Accessories,2023-05-31
txn_1012,user_2102,2158.08,,2023-03-11
txn_1013,user_1598,3660.21,Beauty,2023-02-22
txn_1014,user_567,1448.65,Beauty,2023-03-22
txn_1015,user_2091,3388.77,Accessories,2023-04-20
txn_1016,user_581,2158.33,,2023-02-18
txn_1017,user_1910,-1478.87,Footwear,2023-03-08
txn_1018,user_3747,1612.89,,2023-05-15
txn_1019,user_1134,1743.72,,2023-06-07
txn_1020,user_2975,-2339.33,Apparel,2023-04-08
txn_1021,user_1636,2418.27,Apparel,2023-05-27
txn_1022,user_1217,1541.04,Footwear,2023-01-14
txn_1023,user_3344,1980.52,Beauty,2023-03-16
txn_1024,user_1661,3713.82,Accessories,2023-05-09
txn_1025,user_3669,3382.03,,2023-06-01
txn_1026,user_2267,2349.06,Accessories,2023-03-10
txn_1027,user_3110,2030.4,Footwear,2023-01-22
txn_1028,user_583,2096.03,,2023-03-13
txn_1029,user_3264,2490.81,Apparel,2023-05-29
txn_1030,user_3879,1181.77,Accessories,2023-05-30
txn_1031,user_1007,1794.1,Apparel,2023-05-31
txn_1032,user_2113,-665.13,Apparel,2023-02-06
txn_1033,user_567,-2319.38,Apparel,2023-03-29
txn_1034,user_2687,-2517.76,Footwear,2023-06-15
txn_1035,user_2805,1613.45,Apparel,2023-02-23
txn_1036,user_1570,3259.19,Apparel,2023-03-25
txn_1037,user_1191,1019.39,,2023-04-10
txn_1038,user_2742,828.5,Footwear,2023-05-06
txn_1039,user_33,-2179.56,,2023-04-26
txn_1040,user_2041,2837.68,Apparel,2023-06-07
txn_1041,user_221,3347.14,Footwear,2023-02-15
txn_1042,user_649,1632.89,Beauty,2023-01-07
txn_1043,user_1949,2862.94,Beauty,2023-05-11
txn_1044,user_3060,1969.19,Footwear,2023-04-20
txn_1045,user_1916,1861.9,,2023-03-21
txn_1046,user_1730,2706.93,,2023-02-26
txn_1047,user_318,2521.86,Footwear,2023-02-05
txn_1048,user_895,738.89,,2023-06-19
txn_1049,user_3310,3181.23,Accessories,2023-03-04
txn_1050,user_1830,3104.07,Beauty,2023-03-02
